RecordID,WorkerID,InductionType,InductionDate,InductionScore
3593,845,First Aid,12-06-22,36
1396,339,Equipment Handling,13-06-22,59
453,118,Equipment Handling,14-06-22,68
1107,268,Emergency Response,14-06-22,99
1750,421,Emergency Response,14-06-22,53
2922,693,Emergency Response,14-06-22,99
3782,886,Chemical Safety,15-06-22,85
650,167,Chemical Safety,16-06-22,81
853,215,Chemical Safety,16-06-22,100
2405,569,Equipment Handling,17-06-22,3
2603,615,Emergency Response,17-06-22,22
483,124,Chemical Safety,18-06-22,55
2695,640,Emergency Response,18-06-22,12
1358,329,Fire Safety,19-06-22,43
1403,340,Chemical Safety,20-06-22,99
3177,753,Equipment Handling,20-06-22,93
1932,465,Equipment Handling,21-06-22,39
898,225,Emergency Response,22-06-22,80
1320,317,Equipment Handling,22-06-22,4
1935,466,First Aid,22-06-22,61
2107,498,First Aid,23-06-22,13
3031,719,Emergency Response,23-06-22,24
3877,906,Fire Safety,23-06-22,40
2319,544,Chemical Safety,24-06-22,81
3280,774,Fire Safety,26-06-22,67
3821,892,Equipment Handling,26-06-22,85
1318,316,Equipment Handling,27-06-22,30
1739,419,Chemical Safety,27-06-22,74
1652,402,Equipment Handling,28-06-22,97
3189,756,Chemical Safety,28-06-22,98
814,207,Chemical Safety,29-06-22,19
1290,311,First Aid,29-06-22,31
1905,460,Fire Safety,01-07-22,61
1983,475,First Aid,01-07-22,75
340,87,Emergency Response,03-07-22,85
1133,274,Equipment Handling,03-07-22,82
1673,408,Chemical Safety,03-07-22,78
3083,728,Emergency Response,03-07-22,34
4139,969,Fire Safety,04-07-22,94
346,88,Fire Safety,06-07-22,80
3396,802,Emergency Response,06-07-22,99
3791,887,Equipment Handling,06-07-22,24
232,57,First Aid,07-07-22,85
1793,432,Fire Safety,07-07-22,54
1217,291,Equipment Handling,10-07-22,94
1733,418,Chemical Safety,10-07-22,94
550,140,Fire Safety,11-07-22,50
2145,505,Fire Safety,11-07-22,93
4255,993,Equipment Handling,11-07-22,13
2627,622,Chemical Safety,12-07-22,82
2675,634,First Aid,12-07-22,90
4196,983,First Aid,12-07-22,29
763,195,Equipment Handling,13-07-22,37
2919,692,Chemical Safety,13-07-22,90
4058,950,First Aid,13-07-22,81
3896,910,Equipment Handling,14-07-22,99
2271,534,Fire Safety,16-07-22,20
2723,647,Equipment Handling,16-07-22,90
3139,746,First Aid,16-07-22,20
2129,502,Chemical Safety,18-07-22,23
3273,772,Equipment Handling,18-07-22,91
3344,787,Emergency Response,18-07-22,94
3156,749,First Aid,19-07-22,77
1837,446,Fire Safety,20-07-22,73
2599,613,Equipment Handling,20-07-22,71
2713,645,Fire Safety,20-07-22,92
1586,383,Equipment Handling,21-07-22,51
2342,554,Fire Safety,21-07-22,48
882,222,First Aid,22-07-22,89
2687,639,Fire Safety,22-07-22,97
3950,923,Chemical Safety,22-07-22,74
46,9,Equipment Handling,23-07-22,90
2837,674,Fire Safety,23-07-22,46
1710,415,Fire Safety,25-07-22,97
3501,826,First Aid,25-07-22,82
2385,563,Emergency Response,26-07-22,83
3103,736,Equipment Handling,26-07-22,43
3532,831,Fire Safety,27-07-22,65
3714,867,First Aid,27-07-22,45
570,144,Equipment Handling,29-07-22,96
1313,315,Fire Safety,30-07-22,5
2484,587,Chemical Safety,30-07-22,61
826,210,Fire Safety,31-07-22,89
2579,607,Chemical Safety,01-08-22,18
191,47,First Aid,03-08-22,64
325,84,Emergency Response,03-08-22,96
2071,493,Chemical Safety,03-08-22,80
255,67,Equipment Handling,04-08-22,0
365,96,Emergency Response,04-08-22,99
1528,368,Equipment Handling,04-08-22,27
1850,449,Fire Safety,04-08-22,12
2967,705,Emergency Response,04-08-22,18
3646,857,Equipment Handling,04-08-22,36
1552,373,Fire Safety,05-08-22,88
1562,376,Equipment Handling,05-08-22,29
274,73,First Aid,06-08-22,88
2331,549,Chemical Safety,06-08-22,7
2674,633,First Aid,06-08-22,50
2288,537,Chemical Safety,07-08-22,100
3833,895,First Aid,07-08-22,11
2514,595,Equipment Handling,08-08-22,98
262,70,First Aid,09-08-22,24
1096,266,Fire Safety,09-08-22,90
2988,709,Fire Safety,10-08-22,25
970,240,Emergency Response,11-08-22,84
3615,849,First Aid,11-08-22,30
1867,452,Emergency Response,13-08-22,100
2757,653,Equipment Handling,13-08-22,82
2962,704,Equipment Handling,14-08-22,84
2478,586,Emergency Response,15-08-22,92
4267,995,Chemical Safety,15-08-22,48
2586,608,First Aid,16-08-22,26
2794,664,First Aid,16-08-22,82
1600,387,Equipment Handling,19-08-22,86
2391,567,Emergency Response,19-08-22,80
3209,760,Emergency Response,20-08-22,91
1373,332,Equipment Handling,21-08-22,16
110,24,Equipment Handling,22-08-22,99
18,3,Equipment Handling,23-08-22,96
437,114,Emergency Response,23-08-22,42
786,199,Emergency Response,23-08-22,98
3860,903,Chemical Safety,23-08-22,61
391,103,Fire Safety,24-08-22,92
1768,427,Chemical Safety,24-08-22,84
2711,644,First Aid,24-08-22,99
3410,804,Fire Safety,24-08-22,80
1167,282,Chemical Safety,25-08-22,1
3266,771,Chemical Safety,25-08-22,98
3573,841,Emergency Response,25-08-22,96
2951,701,Emergency Response,26-08-22,1
2191,512,Fire Safety,27-08-22,81
2706,643,First Aid,27-08-22,49
3641,855,Equipment Handling,27-08-22,91
4093,958,Chemical Safety,27-08-22,59
1565,377,First Aid,29-08-22,89
1854,450,Emergency Response,29-08-22,70
3004,714,Fire Safety,30-08-22,80
1072,263,Chemical Safety,31-08-22,94
2868,681,Emergency Response,31-08-22,88
151,36,First Aid,01-09-22,91
699,178,Equipment Handling,01-09-22,97
127,27,First Aid,04-09-22,74
3645,856,Fire Safety,04-09-22,85
1267,304,Equipment Handling,06-09-22,22
1609,388,Equipment Handling,06-09-22,97
1803,436,Chemical Safety,06-09-22,90
2892,686,First Aid,06-09-22,27
3395,801,Fire Safety,06-09-22,83
602,152,Equipment Handling,07-09-22,80
3674,860,Chemical Safety,07-09-22,34
185,46,First Aid,08-09-22,75
1036,252,Chemical Safety,09-09-22,63
2498,590,Fire Safety,09-09-22,35
3629,852,Chemical Safety,09-09-22,75
750,191,Equipment Handling,10-09-22,86
1799,433,Fire Safety,10-09-22,93
2014,482,Chemical Safety,11-09-22,64
3222,762,Fire Safety,11-09-22,94
3494,825,Equipment Handling,11-09-22,90
357,93,Equipment Handling,12-09-22,99
1189,285,Fire Safety,12-09-22,84
3165,750,Chemical Safety,12-09-22,26
3383,799,Equipment Handling,12-09-22,90
4104,960,Chemical Safety,12-09-22,63
405,108,Chemical Safety,14-09-22,100
1950,471,First Aid,14-09-22,97
67,15,Equipment Handling,15-09-22,95
375,98,Emergency Response,15-09-22,97
491,127,First Aid,15-09-22,91
1204,288,First Aid,15-09-22,85
182,44,First Aid,16-09-22,98
242,60,Fire Safety,16-09-22,82
1532,369,First Aid,16-09-22,84
3357,790,Equipment Handling,16-09-22,80
3371,795,Equipment Handling,16-09-22,28
1927,464,Equipment Handling,17-09-22,85
2510,592,First Aid,17-09-22,90
842,212,Fire Safety,18-09-22,29
2115,500,Fire Safety,18-09-22,83
1869,453,Chemical Safety,19-09-22,83
2035,486,Fire Safety,19-09-22,98
3123,741,Fire Safety,19-09-22,86
114,25,Fire Safety,20-09-22,85
559,142,Equipment Handling,20-09-22,36
4092,957,Emergency Response,20-09-22,86
500,132,Fire Safety,21-09-22,38
1346,324,Fire Safety,21-09-22,86
2443,576,Emergency Response,21-09-22,80
3122,740,Chemical Safety,21-09-22,92
2324,547,Equipment Handling,22-09-22,69
3906,911,Emergency Response,22-09-22,72
303,78,Emergency Response,23-09-22,63
718,181,Fire Safety,24-09-22,63
2054,490,Chemical Safety,24-09-22,81
3915,914,Emergency Response,24-09-22,90
206,52,First Aid,26-09-22,84
1275,308,Chemical Safety,27-09-22,89
1055,256,First Aid,28-09-22,91
3334,784,Emergency Response,28-09-22,91
245,62,Chemical Safety,29-09-22,49
2330,548,Chemical Safety,30-09-22,87
35,7,Emergency Response,01-10-22,98
1297,312,Equipment Handling,01-10-22,33
1547,372,Emergency Response,01-10-22,78
47,10,Fire Safety,03-10-22,59
218,55,Chemical Safety,03-10-22,45
1328,319,Chemical Safety,03-10-22,86
1887,455,Emergency Response,03-10-22,60
3247,766,Chemical Safety,03-10-22,22
1619,392,Fire Safety,04-10-22,81
774,196,Equipment Handling,05-10-22,38
3150,748,Equipment Handling,05-10-22,82
3576,842,First Aid,05-10-22,62
4087,956,Equipment Handling,05-10-22,81
283,74,Fire Safety,06-10-22,30
3020,717,Fire Safety,06-10-22,99
3722,869,First Aid,06-10-22,86
4158,973,Fire Safety,08-10-22,95
264,71,First Aid,09-10-22,48
2551,602,Chemical Safety,09-10-22,100
1470,359,Equipment Handling,10-10-22,92
591,149,Chemical Safety,12-10-22,35
3314,781,First Aid,12-10-22,30
983,242,Chemical Safety,13-10-22,84
1192,286,Equipment Handling,13-10-22,96
1230,295,Equipment Handling,13-10-22,90
849,214,Chemical Safety,14-10-22,36
1960,472,First Aid,14-10-22,2
2380,562,Equipment Handling,14-10-22,10
2729,648,Emergency Response,15-10-22,51
4022,942,First Aid,15-10-22,30
954,237,Chemical Safety,16-10-22,59
1523,366,Chemical Safety,16-10-22,100
2475,584,Emergency Response,16-10-22,18
499,131,Chemical Safety,17-10-22,53
1759,426,Equipment Handling,17-10-22,7
680,173,Emergency Response,19-10-22,99
1424,345,First Aid,19-10-22,98
2934,696,First Aid,19-10-22,81
1090,265,Emergency Response,20-10-22,75
3933,919,Chemical Safety,21-10-22,87
3962,926,Fire Safety,21-10-22,96
1533,370,Emergency Response,22-10-22,84
3061,724,Chemical Safety,22-10-22,96
909,228,Equipment Handling,23-10-22,87
105,22,Emergency Response,24-10-22,4
514,134,Fire Safety,25-10-22,16
1038,254,First Aid,25-10-22,74
2269,532,Fire Safety,25-10-22,99
2501,591,Equipment Handling,26-10-22,43
2612,617,Fire Safety,26-10-22,27
1524,367,Emergency Response,27-10-22,92
2211,515,Equipment Handling,27-10-22,86
2640,624,Emergency Response,28-10-22,86
57,12,Equipment Handling,30-10-22,50
636,164,Fire Safety,30-10-22,81
2925,694,Fire Safety,31-10-22,16
1012,249,First Aid,01-11-22,94
3795,888,Fire Safety,02-11-22,65
2451,577,Emergency Response,04-11-22,9
2592,609,Equipment Handling,04-11-22,91
3707,866,Equipment Handling,04-11-22,46
1028,251,Fire Safety,05-11-22,45
1057,257,Equipment Handling,05-11-22,97
3702,865,Emergency Response,06-11-22,89
3766,880,Fire Safety,06-11-22,92
1944,469,First Aid,07-11-22,20
2912,691,Chemical Safety,07-11-22,98
2278,535,Chemical Safety,08-11-22,99
1785,431,Chemical Safety,10-11-22,12
3003,713,Fire Safety,10-11-22,82
3624,851,Equipment Handling,10-11-22,8
3845,899,Fire Safety,10-11-22,85
4175,979,Equipment Handling,10-11-22,98
604,153,Emergency Response,11-11-22,13
1771,428,First Aid,11-11-22,89
3045,721,Fire Safety,11-11-22,91
2125,501,First Aid,12-11-22,9
3656,858,Chemical Safety,12-11-22,85
4098,959,Emergency Response,12-11-22,32
1509,364,Fire Safety,13-11-22,63
1977,474,Fire Safety,14-11-22,61
4253,992,Fire Safety,14-11-22,96
4260,994,Fire Safety,14-11-22,83
2473,583,Emergency Response,15-11-22,95
2900,687,First Aid,16-11-22,80
381,100,Fire Safety,17-11-22,82
2220,517,Emergency Response,17-11-22,65
1491,362,Emergency Response,18-11-22,61
3254,768,Fire Safety,18-11-22,21
2996,712,First Aid,19-11-22,7
4291,1000,Equipment Handling,19-11-22,11
134,30,First Aid,20-11-22,29
2171,508,Fire Safety,21-11-22,98
3635,854,Emergency Response,21-11-22,21
1263,303,Emergency Response,23-11-22,89
3780,885,Emergency Response,24-11-22,94
2228,518,Fire Safety,25-11-22,100
2250,528,Emergency Response,25-11-22,96
2437,575,Emergency Response,26-11-22,93
3485,822,Equipment Handling,26-11-22,94
4119,964,Fire Safety,26-11-22,53
1011,248,Emergency Response,27-11-22,87
1915,462,Chemical Safety,27-11-22,37
4198,984,First Aid,27-11-22,50
2697,641,First Aid,28-11-22,97
3339,785,Chemical Safety,29-11-22,0
3440,812,Chemical Safety,30-11-22,82
3815,891,Fire Safety,30-11-22,82
4275,996,Fire Safety,30-11-22,82
3169,751,Chemical Safety,01-12-22,88
811,205,Emergency Response,03-12-22,88
2262,530,Equipment Handling,03-12-22,0
3958,925,First Aid,04-12-22,98
348,89,Emergency Response,07-12-22,87
1144,277,Equipment Handling,07-12-22,67
2377,561,Emergency Response,07-12-22,37
3349,788,Emergency Response,07-12-22,97
3403,803,First Aid,07-12-22,97
1367,331,Emergency Response,08-12-22,74
2162,507,First Aid,08-12-22,11
2353,558,First Aid,08-12-22,58
333,86,Fire Safety,09-12-22,69
183,45,First Aid,10-12-22,97
1863,451,Equipment Handling,10-12-22,24
2031,485,Emergency Response,10-12-22,89
1332,322,Equipment Handling,12-12-22,88
3461,815,Emergency Response,12-12-22,96
2311,543,Chemical Safety,13-12-22,90
3560,837,Emergency Response,13-12-22,80
2143,504,Chemical Safety,14-12-22,24
1007,247,Equipment Handling,15-12-22,76
635,163,Fire Safety,17-12-22,84
1830,441,Equipment Handling,17-12-22,90
2955,703,Equipment Handling,17-12-22,85
3425,810,First Aid,17-12-22,87
2512,594,Fire Safety,18-12-22,60
951,235,Equipment Handling,19-12-22,60
3830,893,Emergency Response,19-12-22,88
3859,902,First Aid,19-12-22,15
3514,828,Chemical Safety,20-12-22,81
1680,410,Chemical Safety,21-12-22,97
1717,416,Emergency Response,21-12-22,77
3433,811,Emergency Response,21-12-22,94
162,40,Chemical Safety,22-12-22,58
896,224,Chemical Safety,22-12-22,85
2596,612,Emergency Response,22-12-22,92
97,21,First Aid,23-12-22,30
541,139,Chemical Safety,23-12-22,96
2417,572,First Aid,23-12-22,95
3979,931,First Aid,23-12-22,7
4127,966,First Aid,25-12-22,98
2245,526,Emergency Response,27-12-22,26
1801,435,Chemical Safety,28-12-22,29
2540,600,First Aid,28-12-22,97
1385,336,First Aid,29-12-22,47
2349,557,Emergency Response,29-12-22,89
2773,657,First Aid,29-12-22,70
476,121,First Aid,30-12-22,97
741,188,Emergency Response,30-12-22,38
938,232,Equipment Handling,30-12-22,90
1537,371,Equipment Handling,30-12-22,70
3553,836,Fire Safety,30-12-22,86
527,137,First Aid,31-12-22,92
1131,273,Emergency Response,31-12-22,85
2209,514,Equipment Handling,31-12-22,40
2891,685,Equipment Handling,31-12-22,63
1450,353,First Aid,02-01-23,12
3882,907,Fire Safety,02-01-23,83
872,219,Chemical Safety,03-01-23,5
1968,473,Chemical Safety,03-01-23,88
2531,599,Emergency Response,03-01-23,96
3837,897,Chemical Safety,05-01-23,76
2085,495,Equipment Handling,06-01-23,80
2185,510,First Aid,07-01-23,67
3303,779,First Aid,08-01-23,99
2783,660,Equipment Handling,09-01-23,47
3067,725,Fire Safety,09-01-23,39
1834,443,Emergency Response,10-01-23,72
2556,603,Fire Safety,11-01-23,47
2634,623,Equipment Handling,11-01-23,18
3805,890,Fire Safety,11-01-23,86
429,113,Equipment Handling,12-01-23,35
2524,597,Chemical Safety,12-01-23,79
1162,281,Fire Safety,13-01-23,90
1288,310,Fire Safety,13-01-23,46
1823,439,First Aid,13-01-23,90
1724,417,Emergency Response,14-01-23,60
4220,987,Equipment Handling,14-01-23,85
908,227,Equipment Handling,15-01-23,44
4169,977,Emergency Response,15-01-23,30
207,53,Chemical Safety,16-01-23,81
317,82,Fire Safety,16-01-23,69
4061,952,Emergency Response,16-01-23,96
2099,497,Fire Safety,17-01-23,89
3448,813,Equipment Handling,17-01-23,92
450,117,Fire Safety,19-01-23,32
2818,670,Chemical Safety,19-01-23,87
3010,716,First Aid,19-01-23,24
4060,951,Fire Safety,19-01-23,49
2761,655,Emergency Response,21-01-23,86
353,92,Chemical Safety,23-01-23,92
1994,477,Chemical Safety,24-01-23,74
2614,618,Emergency Response,24-01-23,70
3582,843,Chemical Safety,25-01-23,85
4028,943,Fire Safety,27-01-23,100
794,202,First Aid,28-01-23,52
1627,394,Fire Safety,29-01-23,29
1199,287,Equipment Handling,30-01-23,72
3688,862,Chemical Safety,31-01-23,62
3097,733,Equipment Handling,02-02-23,86
3607,848,Fire Safety,02-02-23,95
4154,972,Equipment Handling,02-02-23,81
466,120,First Aid,03-02-23,93
2716,646,Equipment Handling,05-02-23,86
3681,861,Fire Safety,05-02-23,19
753,192,Equipment Handling,06-02-23,70
29,5,Equipment Handling,07-02-23,1
994,244,Chemical Safety,07-02-23,73
2666,631,Emergency Response,07-02-23,93
108,23,First Aid,08-02-23,22
1240,296,Chemical Safety,09-02-23,18
1988,476,Fire Safety,09-02-23,95
66,14,Emergency Response,10-02-23,99
1071,262,Emergency Response,10-02-23,1
361,94,Emergency Response,12-02-23,78
1814,438,Emergency Response,12-02-23,52
3234,764,Chemical Safety,12-02-23,66
3732,870,First Aid,12-02-23,80
239,58,Fire Safety,13-02-23,26
2321,545,Emergency Response,13-02-23,33
2648,626,Chemical Safety,13-02-23,84
3381,798,Equipment Handling,13-02-23,86
3564,840,First Aid,13-02-23,48
4082,955,Equipment Handling,13-02-23,56
2258,529,Fire Safety,14-02-23,29
2399,568,Equipment Handling,14-02-23,100
3415,806,Equipment Handling,14-02-23,14
252,64,Fire Safety,15-02-23,52
3075,726,Fire Safety,16-02-23,10
1125,272,Emergency Response,17-02-23,82
3413,805,First Aid,17-02-23,74
376,99,Equipment Handling,18-02-23,33
2749,651,Chemical Safety,18-02-23,87
2858,679,Equipment Handling,20-02-23,51
4000,938,Chemical Safety,20-02-23,89
2937,697,Fire Safety,22-02-23,91
318,83,First Aid,23-02-23,84
2984,707,Emergency Response,23-02-23,87
2659,629,Fire Safety,24-02-23,43
3690,863,Fire Safety,24-02-23,96
64,13,First Aid,25-02-23,13
662,170,First Aid,26-02-23,52
3891,909,First Aid,26-02-23,80
742,189,Equipment Handling,27-02-23,91
1942,468,Chemical Safety,28-02-23,25
3753,877,Emergency Response,28-02-23,83
916,229,Fire Safety,01-03-23,27
2333,551,Fire Safety,01-03-23,86
2808,668,Chemical Safety,01-03-23,88
1629,395,First Aid,02-03-23,63
4277,997,Equipment Handling,02-03-23,8
1590,385,Fire Safety,03-03-23,97
1937,467,Equipment Handling,03-03-23,85
3509,827,First Aid,03-03-23,94
4106,961,Equipment Handling,03-03-23,1
993,243,First Aid,04-03-23,92
1047,255,Equipment Handling,04-03-23,39
1903,459,First Aid,04-03-23,93
3601,847,Equipment Handling,05-03-23,67
3982,933,Emergency Response,05-03-23,32
690,175,Emergency Response,06-03-23,3
2190,511,Emergency Response,06-03-23,76
1330,321,Equipment Handling,07-03-23,89
2821,671,Emergency Response,08-03-23,0
865,218,First Aid,10-03-23,88
1064,261,Equipment Handling,10-03-23,87
1252,300,Fire Safety,10-03-23,100
3876,905,First Aid,10-03-23,95
1610,389,Equipment Handling,12-03-23,94
1747,420,Equipment Handling,12-03-23,47
3697,864,Fire Safety,12-03-23,98
370,97,Equipment Handling,13-03-23,99
1473,360,Chemical Safety,13-03-23,91
3908,912,First Aid,13-03-23,37
1080,264,Chemical Safety,14-03-23,46
4008,940,Chemical Safety,14-03-23,39
1467,358,Chemical Safety,15-03-23,88
620,159,Fire Safety,16-03-23,97
836,211,Chemical Safety,16-03-23,85
1806,437,Fire Safety,16-03-23,36
2263,531,Fire Safety,16-03-23,94
3038,720,Fire Safety,16-03-23,69
2303,542,Emergency Response,17-03-23,49
553,141,Equipment Handling,18-03-23,88
2477,585,Chemical Safety,18-03-23,17
2990,710,Equipment Handling,19-03-23,84
3240,765,Chemical Safety,19-03-23,32
156,37,Emergency Response,20-03-23,92
2370,560,First Aid,20-03-23,90
668,171,First Aid,21-03-23,75
166,41,Fire Safety,22-03-23,100
2387,564,Emergency Response,24-03-23,51
3471,817,First Aid,24-03-23,32
878,221,Chemical Safety,25-03-23,96
3541,832,Equipment Handling,25-03-23,94
4188,982,Equipment Handling,25-03-23,44
2549,601,First Aid,26-03-23,46
3870,904,Chemical Safety,26-03-23,6
3076,727,Chemical Safety,27-03-23,95
1257,302,Equipment Handling,28-03-23,48
3758,879,First Aid,28-03-23,30
695,177,Equipment Handling,29-03-23,6
1427,347,First Aid,30-03-23,22
1588,384,Fire Safety,30-03-23,89
608,156,Emergency Response,31-03-23,71
612,157,Chemical Safety,01-04-23,94
3854,900,Fire Safety,01-04-23,34
80,18,First Aid,02-04-23,32
4234,989,First Aid,02-04-23,86
1251,299,Equipment Handling,04-04-23,90
3741,871,Emergency Response,04-04-23,98
510,133,Equipment Handling,05-04-23,12
892,223,First Aid,05-04-23,57
1306,313,Fire Safety,05-04-23,85
1670,407,Equipment Handling,05-04-23,56
1842,447,Emergency Response,05-04-23,63
2362,559,First Aid,06-04-23,96
597,150,Chemical Safety,07-04-23,74
1118,271,Fire Safety,08-04-23,11
2595,611,First Aid,08-04-23,95
422,111,Emergency Response,09-04-23,71
517,135,Emergency Response,09-04-23,31
1414,342,Chemical Safety,10-04-23,8
2754,652,Fire Safety,10-04-23,85
2879,682,Equipment Handling,10-04-23,17
2647,625,Emergency Response,11-04-23,97
87,20,First Aid,13-04-23,43
3312,780,Equipment Handling,13-04-23,42
623,160,Chemical Safety,15-04-23,87
855,216,Emergency Response,15-04-23,82
396,104,Equipment Handling,17-04-23,89
960,238,Emergency Response,18-04-23,50
3365,792,First Aid,19-04-23,100
2618,620,Equipment Handling,20-04-23,82
4243,990,Emergency Response,20-04-23,90
4284,998,Equipment Handling,20-04-23,52
1020,250,Emergency Response,21-04-23,93
1464,357,First Aid,21-04-23,43
2567,605,Chemical Safety,21-04-23,0
1435,349,Fire Safety,22-04-23,8
2044,488,First Aid,22-04-23,98
1137,275,Emergency Response,23-04-23,84
1515,365,Fire Safety,23-04-23,100
21,4,Chemical Safety,25-04-23,43
1001,246,First Aid,27-04-23,80
3634,853,First Aid,28-04-23,92
3289,775,Equipment Handling,29-04-23,47
929,231,Equipment Handling,30-04-23,97
1149,278,First Aid,30-04-23,48
2345,556,Chemical Safety,01-05-23,68
3108,738,Equipment Handling,01-05-23,100
1312,314,Fire Safety,04-05-23,73
1633,397,First Aid,04-05-23,48
2218,516,First Aid,04-05-23,13
922,230,Chemical Safety,05-05-23,86
1105,267,Emergency Response,05-05-23,29
4076,954,Equipment Handling,06-05-23,84
2008,481,Emergency Response,07-05-23,51
1186,284,Equipment Handling,08-05-23,35
3343,786,Chemical Safety,08-05-23,91
1386,337,Fire Safety,09-05-23,98
240,59,First Aid,10-05-23,7
2975,706,Equipment Handling,10-05-23,78
1378,334,Fire Safety,12-05-23,97
1423,344,Chemical Safety,12-05-23,83
390,102,Chemical Safety,13-05-23,12
756,193,Emergency Response,13-05-23,87
3744,872,Emergency Response,15-05-23,13
4070,953,Emergency Response,16-05-23,49
2992,711,Fire Safety,17-05-23,81
4179,981,First Aid,17-05-23,100
2199,513,First Aid,18-05-23,40
2682,637,Equipment Handling,18-05-23,84
1757,424,Emergency Response,19-05-23,40
3993,935,Emergency Response,20-05-23,89
3249,767,First Aid,21-05-23,78
728,185,Emergency Response,22-05-23,20
1706,414,First Aid,22-05-23,54
634,162,First Aid,23-05-23,13
710,179,First Aid,23-05-23,78
535,138,Equipment Handling,24-05-23,91
1405,341,Emergency Response,24-05-23,100
1420,343,Emergency Response,24-05-23,16
3967,927,Chemical Safety,24-05-23,81
4038,946,Fire Safety,24-05-23,84
44,8,Emergency Response,25-05-23,81
139,32,Chemical Safety,26-05-23,53
1451,354,Chemical Safety,26-05-23,59
1685,411,Emergency Response,27-05-23,85
860,217,Chemical Safety,29-05-23,95
2939,698,Equipment Handling,29-05-23,89
3911,913,First Aid,29-05-23,16
2495,588,Emergency Response,30-05-23,78
1878,454,Fire Safety,01-06-23,15
2848,676,Chemical Safety,03-06-23,82
584,147,Emergency Response,04-06-23,78
2233,519,First Aid,04-06-23,86
3134,743,Emergency Response,05-06-23,35
823,208,Fire Safety,06-06-23,97
3047,722,Fire Safety,06-06-23,62
3928,918,Emergency Response,06-06-23,45
4053,948,Fire Safety,06-06-23,80
1917,463,First Aid,07-06-23,7
3028,718,Fire Safety,08-06-23,82
73,17,Equipment Handling,09-06-23,2
1177,283,Emergency Response,09-06-23,78
2069,492,Fire Safety,09-06-23,52
1500,363,Chemical Safety,10-06-23,62
178,43,First Aid,11-06-23,81
807,204,Fire Safety,11-06-23,17
1253,301,Fire Safety,11-06-23,78
3836,896,Fire Safety,11-06-23,92
1644,401,Chemical Safety,12-06-23,87
2745,650,Emergency Response,12-06-23,84
382,101,Equipment Handling,13-06-23,56
1397,339,Emergency Response,13-06-23,30
454,118,Equipment Handling,14-06-23,96
1108,268,First Aid,14-06-23,63
1751,421,Emergency Response,14-06-23,15
3472,818,First Aid,15-06-23,89
3783,886,Equipment Handling,15-06-23,85
854,215,Chemical Safety,16-06-23,91
2406,569,Emergency Response,17-06-23,57
2604,615,Fire Safety,17-06-23,84
2696,640,Emergency Response,18-06-23,97
1359,329,Equipment Handling,19-06-23,98
1404,340,Equipment Handling,20-06-23,6
3178,753,Fire Safety,20-06-23,50
192,48,Chemical Safety,21-06-23,72
1933,465,Equipment Handling,21-06-23,8
899,225,First Aid,22-06-23,69
1936,466,Equipment Handling,22-06-23,94
2108,498,Fire Safety,23-06-23,57
3032,719,Equipment Handling,23-06-23,93
145,35,Chemical Safety,24-06-23,83
2320,544,Equipment Handling,24-06-23,13
3281,774,Equipment Handling,26-06-23,94
3822,892,Chemical Safety,26-06-23,90
1319,316,First Aid,27-06-23,61
1740,419,Chemical Safety,27-06-23,83
1772,429,Emergency Response,27-06-23,90
1653,402,Emergency Response,28-06-23,94
815,207,Chemical Safety,29-06-23,69
3366,793,Chemical Safety,29-06-23,59
1984,475,Fire Safety,01-07-23,18
995,245,First Aid,02-07-23,14
1134,274,Chemical Safety,03-07-23,82
1674,408,Equipment Handling,03-07-23,93
3084,728,First Aid,03-07-23,98
2516,596,Chemical Safety,04-07-23,84
4140,969,Chemical Safety,04-07-23,90
2270,533,Emergency Response,05-07-23,29
347,88,Chemical Safety,06-07-23,29
3397,802,Equipment Handling,06-07-23,55
3792,887,First Aid,06-07-23,6
233,57,Emergency Response,07-07-23,97
1794,432,Chemical Safety,07-07-23,9
3980,932,Equipment Handling,07-07-23,95
4144,971,Chemical Safety,07-07-23,4
2235,521,Equipment Handling,09-07-23,89
1218,291,Equipment Handling,10-07-23,91
1734,418,Chemical Safety,10-07-23,96
551,140,First Aid,11-07-23,37
2146,505,Chemical Safety,11-07-23,84
2628,622,First Aid,12-07-23,93
4197,983,First Aid,12-07-23,99
764,195,Emergency Response,13-07-23,96
2920,692,Emergency Response,13-07-23,55
3934,920,Equipment Handling,13-07-23,81
3999,937,First Aid,13-07-23,3
4059,950,Emergency Response,13-07-23,38
2511,593,Chemical Safety,14-07-23,98
3897,910,First Aid,14-07-23,13
2272,534,Equipment Handling,16-07-23,92
2724,647,Emergency Response,16-07-23,75
3140,746,First Aid,16-07-23,89
243,61,Fire Safety,17-07-23,14
1387,338,Equipment Handling,17-07-23,79
2130,502,Fire Safety,18-07-23,90
3274,772,Chemical Safety,18-07-23,98
3157,749,Emergency Response,19-07-23,69
2714,645,Equipment Handling,20-07-23,41
1587,383,Equipment Handling,21-07-23,67
2343,554,First Aid,21-07-23,8
883,222,Equipment Handling,22-07-23,25
2688,639,Equipment Handling,22-07-23,51
3951,923,Equipment Handling,22-07-23,3
2838,674,Fire Safety,23-07-23,68
3486,823,Emergency Response,23-07-23,49
1711,415,Chemical Safety,25-07-23,100
1897,458,First Aid,25-07-23,88
2386,563,Equipment Handling,26-07-23,95
3104,736,Emergency Response,26-07-23,8
3533,831,Chemical Safety,27-07-23,94
